Time_s,Alt_km,Lat_deg,Lon_deg,Vel_km_s,Battery_SOC_%,Battery_Temp_K,Att_Err_deg,RW_Momentum_Nms,Angular_Rate_deg_s,Eclipse,Solar_W,CPU_Temp_K,Link_Active,Range_km,Elevation_deg,Doppler_Hz,VerifiedCmds,Attack_Active
920,996.4181494229551,0.0,53.17772247618508,7.3572748142,80.08880491631041,320,4.8580418098512945,0.012586588100037278,0.10413738216160974,0,220.16083157327137,343.12435583906256,0,12939.01769026755,-68.81702682317078,-7559.133045428975,3,0
930,996.3464400351313,0.0,53.74989672529287,7.357346477231146,80.08969894725728,320,4.137896633765779,0.01175895828719534,0.11469770565529253,0,219.37022817521344,344.1882997616027,0,12949.174265980355,-68.95518685923406,-7347.448577115269,6,0
940,996.2742030092959,0.0,54.32208215398914,7.35741866826589,80.09061968643417,320,3.6529305288414027,0.01175895828719534,0.11469921279293303,0,221.29322073555036,344.58341394569425,0,12959.042210966154,-69.09027454679094,-7135.5160985480115,2,0
950,996.2014455218568,0.0,54.894278844005754,7.357491380147841,80.09156931612442,320,3.18497713294109,0.008968617507732167,0.11619991362962484,0,223.37333769881013,344.1790302236155,0,12968.621192090695,-69.22223023094125,-6923.342693947245,4,0
960,996.1281748013571,0.0,55.46648687596294,7.357564605668337,80.092508798762,320,2.975366305719004,0.009602213286529307,0.11955469518289949,0,222.64274990649267,345.885847879554,0,12977.910885868783,-69.35099412578552,-6710.935440901659,5,0
970,996.0543981277597,0.0,56.038706329361176,7.357638337567141,80.09346461878815,320,2.984795565913376,0.011990487896662082,0.11705900069461381,0,223.8190418823765,347.4763809974483,0,12986.910978455478,-69.4765064023919,-6498.301410699919,6,0
980,995.9801228317401,0.0,56.6109372825732,7.357712568533155,80.09440573864448,320,3.3758886982075116,0.013519238144215077,0.1146568039492299,0,222.76062965557583,347.22719134145643,0,12995.621165637725,-69.59870728198723,-6285.447668655494,5,0
990,995.9053562939616,0.0,57.18317981283604,7.357787291205128,80.09536492225688,320,3.8472500382839208,0.017341032264545263,0.0978105762409544,0,224.06122009354345,347.0238251085232,0,13004.04115282643,-69.71753713429203,-6072.381274425294,4,0
1000,995.8301059443529,0.0,57.7554339962433,7.357862498172368,80.09634773319105,320,4.225863282473331,0.0224372391349738,0.09281846261637583,0,225.76238726005872,347.3378054251676,0,13012.170655048978,-69.8329365808768,-5859.109282322339,6,0
1010,995.7543792613806,0.0,58.32769990773737,7.357938181975472,80.09735524749132,320,4.576997285836718,0.02680662231613673,0.08888683122353686,0,227.5410296194162,345.57095233213295,0,13020.009396942136,-69.9448466033725,-5645.638741622654,4,0
1020,995.6781837713088,0.0,58.899977621101904,7.358014335107046,80.09837603048167,320,4.846011475575012,0.03148169150474605,0.08146542638582388,0,228.4963753057168,345.97866917820465,0,13027.55711274542,-70.05320865631624,-5431.976696866636,4,0
1030,995.6015270474672,0.0,59.472267208954385,7.35809095001244,80.09938570448556,320,5.212501177695968,0.031067759816246807,0.07832363038775907,0,227.69652827924153,344.77787813489203,0,13034.81354629483,-70.15796478436579,-5218.130188155045,3,0
